IPS10,IPS11,IPS299,IPS12,IPS13,IPS18,IPS25,IPS32,IPS34,IPS38,IPS43,IPS307,IPS306,IPS14,IPS22,IPS26,IPS31,A0M051,A0M007,PMP,LHEL,LHELX,LHEM,LHNAG,LHUR,LHU680,LHU5,LHU14,LHU15,LHU26,LHU27,CES002,CES003,CES006,CES011,CES015,CES017,CES033,CES046,CES048,CES049,CES053,CES088,CES140,CES151,CES155,CES001,CES101,CES128,CES156,PMEMP,HSFR,HSNE,HSMW,HSSOU,HSWST,HSBR,HSBNE,HSBMW,HSBSOU,HSBWST,PMI,PMNO,PMDEL,PMNV,FM1,FM2,FMFBA,FMRRA,CCINRV,FSPCOM,FSPIN,FSDXP,FSPXE,FYFF,FYGM3,FYGM6,FYGT1,FYGT10,FYGT3,FYGT5,FYAAAC,FYBAAC,FYAC,EXRUS,EXRUK,EXRCAN,PWFSA,PWFCSA,PWIMSA,PWCMSA,PMCP,PUNEW,PU83,PU84,PU85,PUC,PUCD,PUS,PUXF,PUXHS,PUXM,PU45,PUXE,CES275,CES277,CES278,CES276,CES295,CES297,CES298,CES299,CES310,EXRSW,EXRJAN,PSCCOM,HHSNTN,sfygm3,sfygm6,sfygt1,sfygt10,sfygt5,sfyaaac,sfybaac,sfybac,CCIPY,HMOB,MOCMQ,MSONDQ,FCLS,FCSGV,FCLRE,FCLIN,FSTE,UTL11,UTL15,UTL17,UTL21,UTL22,UTL29,UTL31,UTL32,UTL33,GDP
-0.014219,-0.010497,-0.011681,-0.018498,-0.033606,-0.01013,-0.0022836,-0.026668,-0.043298,-0.010527,-0.019094,0.0035907,-0.015695,-0.069922,-0.026108,-0.03809,0,-0.0064557,0.0041679,-5.6,0,-0.01,0.0072415,0.006623,0,0.4,-0.027556,0.064197,0.028194,0.077199,-0.028676,-0.0043035,-0.0081058,-0.016227,-0.0067889,-0.0078437,-0.011297,-0.0030066,-0.00082439,-0.0037794,-0.0017847,-0.0038858,0.003526,0.0016453,-0.4,-0.3,-0.0033671,-0.00081004,-0.0025985,-0.6,-0.7,-0.16318,0.54668,-0.047259,-0.48286,-0.22965,-0.33185,0.15576,-0.1842,-0.68978,-0.23339,-1.7,-1.9,1.4,2,0,0.0045132,0.00080266,0.0073729,0.0041007,0.031871,0.034376,-0.09,0.068951,-0.03,0.07,-0.07,0.04,0.04,0.07,0.05,0.01,-0.03,0.02,0,0.00068763,-0.0018409,0,0,-0.003252,0,1.9,0.0010079,-0.0021763,0,0.0044544,0.002963,-0.002642,0.0041237,0,0.0031797,0,-0.011788,0,-0.004415,0,-0.0046404,-0.011742,-0.020045,-0.014242,-0.019654,-0.029883,-0.0068435,-0.00020892,0.0032277,-0.0061287,-1.4,-0.07,0.22,0.64,1.49,1.37,1.87,2.64,2.25,0.0055594,-0.07654,-0.011586,-0.033384,0.005123,0.014343,0,0.0076923,-0.0071471,-1.7563,-1.1021,-2.1542,-6.1356,-0.7972,-0.5311,0.4217,-1.1943,-0.726,0.0027897
-0.019277,-0.014167,-0.01301,-0.0070243,-0.034775,-0.0011328,-0.023145,-0.027403,-0.047908,-0.0027734,-0.017012,0.0035779,0.0067571,-0.073814,-0.008854,0.0058662,-0.017681,-0.0066922,0.013917,1.9,-2,-0.066,-0.0050195,-0.0072877,0.5,-1.5,0.20173,0.071282,-0.068526,-0.13502,0.0072464,-0.0066231,-0.013442,-0.012535,-0.025527,-0.010979,-0.013842,-0.0069975,0.00090963,-0.0027987,-0.0012661,-0.0019576,0.0011726,0.0094666,-1,-0.1,-0.0040667,-0.0016221,-0.0014466,-0.9,-2.3,-0.32202,-0.18702,-0.16189,-0.58793,-0.084857,-0.36087,-0.037355,-0.11911,-0.66812,-0.28146,0,-0.7,2.8,-2.4,-0.0014205,0.0048131,-0.0037268,-0.0046128,0.0025238,0.023694,0.022333,-0.1,0.080666,-0.46,-0.12,-0.16,-0.22,-0.09,-0.18,-0.14,0.04,0.02,0.02,0.0016992,-0.0021865,0.0057161,-0.0029718,-0.0058997,0,0.0033058,-0.3,0.0010069,0,0.0033727,0.0044346,0.0029542,0.002642,0,0.0033613,0.0031696,0.0032949,0.0059113,0,0.004415,0.0074074,0.0046404,0.0078432,-0.044861,-0.085522,-0.03854,-0.04234,-0.034938,-0.00041797,-0.001084,-0.012371,0.5,0.27,0.52,0.88,1.86,1.69,2.37,3.12,2.73,0.0075941,0.07654,-0.01383,0.094356,0.0096619,0.011015,0.0034904,0.0076336,-0.025425,-1.5167,-4.0207,-1.955,-4.6691,-0.0961,-0.9819,2.2386,-1.102,-2.4706,0.0071496
0.0012135,-0.0011917,-0.002382,-0.0082605,-0.037385,0.0033918,0.0069948,0.0088031,0.011866,0.0039902,0.0012245,0.010662,0.0089398,-0.10826,0.01388,-0.03209,0.015341,0.0094916,-0.056164,-0.2,0,-0.006,-3.04E-05,0.003286,0,1.3,-0.10949,0.0061121,0.15089,0.15706,0.1443,-0.00059824,-0.0021589,-0.0085471,0.016289,-0.0056357,-0.010305,0.00079764,-0.00056842,-0.00063305,-0.0016036,0.00026962,0.0019512,-0.0038459,1.2,0.1,-0.001117,0.00054098,0.0011574,1,-1,-0.21506,-0.16654,0.068516,-0.38778,-0.16647,-0.34212,-0.019759,-0.12754,-0.68614,-0.20141,-0.4,-0.3,-1.2,1.2,0.0028389,0.005427,-0.00041495,0.0068229,0.010714,0.050131,0.0483,-0.13,0.028453,-0.53,-0.01,-0.03,-0.05,0,-0.03,0,-0.03,0,-0.02,0.0025356,-0.00034629,0.010731,0,0,-0.0032626,0.0032949,2.5,0.0010059,0.0021763,0,0,-0.0029542,-0.002642,0.0041068,0,0,0,0.0078278,0,0,0.0036832,0,0,0.03013,0.099765,0.016562,0.011537,0.025451,0.00023223,-0.0017814,0.012371,0.5,0.79,1.02,1.36,2.39,2.22,2.87,3.65,3.24,0.00068752,-0.032088,-0.036654,-0.04678,0.010071,0.0093459,0.0034783,0,-0.0055334,-0.1462,1.7441,-0.7803,-6.5693,0.548,0.5495,-3.7792,-0.0002,0.889,0.0086896
-0.0012135,0.0011917,0,0.0059059,-0.0054599,0.0067493,-0.0093461,-0.0075395,-0.015855,0.0046196,-0.0049069,-4.29E-06,0.040332,-0.042025,0.0012491,-0.053328,0.0023404,-0.00024102,0.026803,1.9,0,-0.016,-0.0028623,-0.0039512,0.3,-0.1,0.078081,-0.048553,0.064162,0.087617,0.038319,-0.0033301,-0.0048746,-0.0093941,-0.0072452,-0.0041802,-0.0070077,-0.00031898,-0.0010524,-0.0045335,-0.0021296,-0.0054423,0.00077942,0.0026821,0.1,0,-0.0023685,0,-0.0037665,0,-5.5,-0.17936,0.25678,-0.08029,-0.35574,-0.18709,-0.35041,0.0032304,-0.065924,-0.74995,-0.23701,-0.3,1.5,1.9,-3.9,0.0035373,0.0076118,-0.00036628,-0.0084246,-0.0059798,0.040206,0.038947,-0.15,0.0082773,1.09,0.18,0.13,0.12,-0.06,0.07,-0.01,-0.05,-0.03,-0.06,-0.00027969,-0.0023185,-0.0033285,0.0029718,0.0058997,0.0032626,0.0032841,1.2,0,0,0.0033613,0.004415,0,0.002642,0,0.0033501,0,0,-0.0019512,0,0,0,0,0.0038986,-0.0034305,-0.012195,-0.0029028,-0.0094291,0.0017316,0.0032918,0,0.01928,0.5,-0.12,0.06,0.39,1.24,1.12,1.73,2.53,2.09,-0.010363,-0.05588,0.00013542,0.0062096,0.008481,0.012327,0,0.018833,0.051663,-0.5975,-1.0444,-0.3615,-2.2446,-1.0632,-0.0617,2.2321,-0.0984,-0.0525,0.0055227
0.0060648,0.0047447,0.0011937,0,0,0,-0.001169,0.0087879,0.0013315,0.019648,0.0073559,-0.013038,-0.052644,-0.0047823,-0.011327,0.028877,0.0093028,0.0046654,0.0032408,6.2,0,-0.002,0.0039867,0.0054413,0,0.5,-0.08929,0.047876,0.032653,0.023685,0.042685,0.0018218,0.0010853,-0.0026338,0.0075889,6.76E-05,-0.0005862,0.00095663,0.0024445,0.0021787,-0.00052376,0.0077043,0,0.002791,-0.1,0,0.0019773,0.002161,0.0052114,0.1,8,-0.11156,0.2612,0.078116,-0.39244,-0.012318,-0.31063,0.13605,-0.15765,-0.661,-0.19445,5.5,6.5,1,2.3,0.0021164,0.0056711,-0.0022984,-0.010834,0.0024068,0.030884,0.031753,-0.1,0.032939,-0.52,-0.03,-0.06,-0.05,-0.04,-0.11,-0.06,-0.05,-0.05,-0.06,-0.0068849,-0.00085754,-0.0023264,-0.0029718,-0.0058997,0.003252,-0.006579,-0.1,0,0,0,0,0,0,0,0,0,0,0.0058423,0.0032626,0,0.007326,0,-0.011742,-0.0011461,-0.0082136,0.0019361,0.0021031,0.0025918,0,0,0.018915,1.1,0.37,0.52,0.86,1.72,1.58,2.2,3,2.55,-0.00069469,0.011429,0.061786,0.00091292,0.0054496,0.0076278,0.0069204,0.018485,0.027146,0.3517,1.6857,0.1496,-0.6408,1.2532,1.2008,0.3642,0.5643,-0.6441,0.0047391
0.020349,0.015269,0.016548,0.023284,0.069997,0.0089279,0.010524,0.029562,0.045493,0.013042,0.022933,0.018912,0.0011248,0.14267,0.058987,0.023243,0.0057667,0.0034011,0.057723,6.3,0,-0.003,-0.0072548,-0.0017718,0.1,1.4,-0.074645,-0.033761,0.088264,0.034508,0.14464,-0.0011994,-0.00032547,-0.007787,-0.0093217,0.0015526,0.0029276,-0.00031878,-0.00085205,-0.0035427,-0.0019103,-0.011488,0.0023346,0.0020882,-0.1,0.1,-0.00067109,0,-0.0055017,0.1,11,-0.22953,0.26559,-0.17002,-0.42329,-0.22243,-0.30863,0.15576,-0.23008,-0.62615,-0.18065,8.5,12.5,5.4,2.4,0.0014085,0.0050141,-0.00068565,0.0013495,-0.0062986,0.026319,0.026335,-0.08,0.037186,-0.53,-0.1,-0.07,0,0.04,-0.02,-0.03,0.03,-0.01,0.02,0.00047715,0.00021481,0.0015178,-0.0059702,-0.0059347,-0.003252,-0.0033058,1.6,-0.0010059,-0.0021763,0,0.0043956,0,0,0.00409,-0.0033501,0,0,0,0,0.008772,0.0072728,0.0092167,0.011742,-0.0022962,-0.031416,0.0028972,0.007326,0.00086244,0.00094845,0.00503,0.0098136,1,0.8,0.98,1.39,2.29,2.08,2.76,3.52,3.1,-0.0083741,0.033523,0.015244,-0.0098834,0.00296,0.0015186,0,-0.007353,-0.069604,1.5192,-0.7528,1.3891,7.4639,0.3679,1.0916,-0.0225,0.8475,4.4758,0.0029847
0.015283,0.0069682,0.0081726,0.011443,0.031388,0.0066447,0.0011567,0.029889,0.045945,0.013973,0.015395,0.026577,0.0067268,0.059156,0.014215,-0.0048477,0.0045948,0.005532,0.0099736,4.9,2,0.019,0.0011466,0.00021543,0.1,0.1,0.010929,0.0034977,0.053606,0.038206,0.06866,0.0027076,0.0049249,0.00015634,-0.0059141,0.0071916,0.012203,0.00031878,0.0018736,0.00027296,0.001536,0.0037477,0.0027169,0.0040479,0.2,0,0.0029234,0.0024256,0.0011608,0.3,3.1,-0.17773,0.27433,-0.076565,-0.31817,-0.25906,-0.28399,0.22182,-0.1887,-0.63303,-0.16705,1.3,-2.9,0.4,2.7,0.0042135,0.007164,-0.00078418,-0.007943,0.0017267,0.010126,0.010002,-0.03,0.011461,0.49,0,-0.02,-0.01,-0.07,-0.1,-0.1,0.02,0,0.04,0.0005629,-0.0014678,-0.0014166,-0.0029985,-0.0059702,-0.0032626,-0.0099834,3.2,0.0010059,0.0021763,0.006689,0,0,0.002635,0,0.0033501,0,0,0,0,0.0043573,0.0036166,0.0045767,-0.0038986,0.010292,-0.0021299,0.014361,0.0237,0.0025829,0.00090135,0.0032656,-0.0058766,1.1,0.31,0.47,0.89,1.73,1.49,2.29,3.03,2.65,-0.0056219,-0.044951,0.016044,-0.026143,0.0044237,0.012067,0.0034423,-0.0036969,-0.036707,0.9731,1.007,1.7153,3.7131,0.5313,-0.6163,1.8071,1.029,0.6634,0.0081769
0.013906,0.01036,0.0092602,0.011311,0.032829,0.0044062,0.0081027,0.015193,0.023978,0.0099226,0.015157,-0.014937,-0.030631,0.045931,-0.0058979,0.047459,0.0068485,0.0085711,0.020641,-1.3,0,0.012,0.0082775,0.0069847,-0.2,0.6,0.051837,-0.0091197,-0.020978,-0.1344,0.077263,0.0037607,0.0051157,0.0042118,0.014204,0.0032762,0.0035745,0.0028644,0.0028038,0.0015454,-0.00033697,0.0029232,0.0027095,0.0027663,0.3,0.1,0.0036006,0.0040296,0.0031852,0.2,-1.2,-0.059582,0.4084,-0.02583,-0.24903,-0.015237,-0.24297,0.23091,-0.19775,-0.5826,-0.076663,-0.8,-0.8,1.4,-2,0.0014006,0.0064965,0.0027175,0.0047012,0.0025733,-0.013321,-0.012302,0.07,0.01227,-0.25,0.04,0.09,0.19,0.17,0.4,0.34,0.06,0.02,0.06,0.0049975,-0.0015033,0.017764,0,0,-0.0032733,-0.013468,-5,0,0,0.0033278,0.0043764,0,0.0026281,0,0.0033389,0,0,0.0019399,-0.0032626,0.0043384,0.0071943,0.0045558,0.0077821,0.014681,0.031482,0.011342,0.0091232,0.011116,-0.0018498,0,-0.028901,0.1,0.6,0.81,1.33,2.15,2.08,2.6,3.3,2.96,-0.0084926,-0.011561,0.026641,0.055902,0.0087891,0.02224,0.0068493,0.0036969,0.026885,0.9681,1.7532,0.2269,3.4287,-0.5226,2.4771,-2.8134,-0.0367,0.0495,0.0064047
0.011443,0.0079878,0.0068873,0.0089587,0.017786,0.0043844,0.0057429,0.013825,0.02458,0.0054998,0.012653,-0.0034783,0.07114,0.019753,-0.0047462,-0.035382,0.011314,0.00259,-0.01494,-1,1,0.01,-0.005851,-0.0052463,0.1,1.1,-0.028652,-0.045413,0.10293,0.1488,0.065683,0.0024479,0.001181,0.00015565,-0.0082902,0.0031989,0.0053952,0.00015889,0.0035289,0.0031742,0.0030287,0.0022857,0.0019309,0.0041351,0,0.2,0.0027197,0.0037463,0.0025985,0.1,-1,-0.094182,0.39308,-0.076565,-0.27362,-0.066223,-0.23089,0.30081,-0.16203,-0.57281,-0.12083,0.1,0.5,0.1,3.3,0,0.0040006,0.0019052,0.0033317,0.0010143,-0.0027468,-0.0047609,0,0.0056127,-0.56,-0.09,-0.09,-0.14,0.04,-0.04,0.03,0.08,0.06,0.06,0.0076851,-0.00086065,0.028245,0,0.0029895,0,0.0067568,0.9,0.0026774,0.0021716,0.0066225,0,0.0029542,0.0026212,0,0,0.0031596,0.0032841,0.0019361,0.0032626,0.0043197,-0.0071943,0.0045352,0.011561,0.0011204,-0.012474,0.0046882,0.01004,0,-0.0010884,0.00035912,0.0050429,0.2,1.07,1.28,1.75,2.75,2.67,3.24,3.92,3.58,-0.00356,0.011561,-0.030205,0.045182,0.0058168,0.0029283,0.0068027,0,0.046408,0.7846,-0.1694,0.5553,0.4278,0.0451,-1.2143,1.8035,-0.1313,2.7637,0.0082081
0.0090578,0.0067946,0.0068402,0.0066683,0.0023487,0.0087165,0.0045673,0.019264,0.020596,0.018786,0.013622,0.022965,-0.016224,0.0085175,0.00947,0.020204,0.0056093,0.0038959,0.058538,4.1,1,0.042,0.0037122,0.00051265,-0.4,-0.3,-0.05044,0.022604,-0.10415,-0.11347,-0.09632,0.0029692,0.0045497,0.003108,0.0065687,0.0042494,0.0059354,0.0019048,0.0025331,0.0002716,0.0052132,0.00017975,0.002697,0.0045746,0.1,0,0.0032281,0.0037323,0.0011527,0.1,4.2,-0.11156,0.29157,-0.11445,-0.23097,-0.094306,-0.16307,0.53986,-0.17528,-0.53772,-0.10801,2.5,-1.6,1.2,9.2,0.00419,0.0061237,0.0060092,0.00984,0.0036937,0.035281,0.036073,-0.08,0.033933,0.83,0.15,0.21,0.14,0.12,0.17,0.12,0.04,0.02,0.05,-0.00084155,0.0055446,-0.0024205,0.0029985,0,0,0.02658,1.3,0.00066823,0,0.0032949,0.0043573,0,0.0026144,0.0040733,0,0,0,0.0019324,0.003252,0.0043011,0.0036036,0.0045147,-0.0076923,0.0078082,0.014538,0.0074558,0.0099404,0.0016992,0.00025483,0,0.0060181,0.1,0.39,0.66,1.06,2.04,1.96,2.45,3.11,2.8,0.0021375,0.011429,0.054515,0.045954,0.0072237,0.018827,0.0033841,0,-0.0017683,0.8696,1.2433,2.0334,4.0445,0.6975,1.6633,1.0314,0.6258,1.3332,0.0054649
-0.0011259,-0.0022597,-0.0045562,-0.016752,-0.057918,-0.0054395,0.014714,0.0022452,0.013495,-0.0035456,-0.0079255,0.0056608,-0.037784,-0.18159,-0.015431,0.066007,-0.0033609,0.0022929,-0.014464,-1.6,1,0.017,-0.0047339,0.00056196,0.1,-0.9,0.088822,-0.067089,-0.074248,-0.087861,-0.063058,0.0012291,0.00026699,0.0035623,0.0054983,-0.0008617,-0.00091085,-0.00079321,0.0023304,0.00045251,-0.0023798,-0.00034156,0.001922,0.0036447,-0.5,0.1,0.0016193,0.0042485,0.00086368,-0.7,2.8,-0.026139,0.55656,-0.015285,-0.21715,-0.057035,-0.21714,0.25328,-0.13179,-0.55033,-0.082855,2.3,6.6,0.1,1.8,0.0020884,0.005783,0.004598,0.0048839,0.0043392,-0.007849,-0.011222,0.02,-0.047551,-0.12,-0.11,0.02,0,-0.06,-0.03,-0.06,0,0.01,0.01,-0.00037082,0.0033132,-0.00067879,-0.0029985,0,0,-0.006579,1.7,0.0013351,0.0021668,0.0032841,0.0043384,0,0,0,0.0033278,0,0,0.0057748,0,-0.0043011,0.0071685,-0.0090498,0.0076923,-0.013423,-0.012448,-0.016854,-0.019981,-0.011097,-0.00016216,0,-0.0060181,-0.6,0.4,0.8,1.18,2.1,2.02,2.57,3.24,2.93,0.002133,0,-0.0099767,-0.057612,0.0076482,0.0099929,0.0033727,0,-0.015458,-0.8221,0.1604,-3.3075,-15.023,2.4156,-0.2214,-2.7063,-1.0708,-1.1674,0.0072572
0.019006,0.016827,0.019223,0.026668,0.05439,0.017299,-0.0011274,0.017757,0.0055744,0.026797,0.020248,0.011222,0.046469,0.14329,0.028305,-0.045053,0.014482,0.010462,0.0081731,-0.5,2,0.045,0.0057508,0.0032334,-0.2,-0.2,-0.02616,-0.0069633,-0.033204,-0.040154,-0.027596,0.002738,0.0039963,-0.0072931,0.005809,0.004169,0.0044326,0.0038017,0.0016533,0.0010852,0.0017482,0.0016528,0.0015349,0.0010227,0.7,0.1,0.0024608,0.0026462,0.0017251,1,-2.9,-0.035984,0.4084,0.0054773,-0.21519,0.0050238,-0.19463,0.29233,-0.16203,-0.51908,-0.043276,-0.8,-1.2,1.7,0.4,0.0020841,0.0048441,0.005634,0.010924,0.0045088,0.010942,0.0074486,-0.02,0.0075365,0.38,0.02,-0.02,-0.01,-0.06,-0.11,-0.1,-0.03,0.01,-0.02,-0.00037868,0.0011365,-0.00038809,0,-0.0029895,-0.0032841,0,1.6,0,0,0,0,0,0,0.0040568,0,0,0,-0.0057748,0,0.0085837,0,0.013544,0.0038241,0.022273,0.022705,0.024255,0.028843,0.020392,0.0014585,0,-0.0080809,-0.5,0.04,0.4,0.79,1.66,1.54,2.16,2.87,2.53,-0.004984,0.087011,0.0057076,0.010517,0.0075902,0.0056657,0.0033613,0.0036832,0.08055,1.3966,0.1596,3.5867,7.3851,0.2969,1.1553,3.7088,1.8323,0.7243,0.0049168
0.015385,0.016548,0.019956,0.017392,0.043739,0.0096002,0.026639,0.013114,0.019803,0.015258,0.017661,-0.0033539,0.011821,0.091408,0.020713,0.070068,0.008811,0.0099412,0.03358,-8,1,0.056,0.0024545,0.0045191,-0.4,1.1,-0.1004,-0.014861,-0.064854,-0.057783,-0.070558,0.0046919,0.0064667,0.00077839,0.0020422,0.0076311,0.010379,0.0037873,0.002796,0.002798,0.0012999,0.0042809,0.002298,0.00079469,0.4,0.1,0.0040636,0.0039562,0.0045858,0.3,0.8,-0.057413,0.36964,0.019083,-0.25308,-0.0094065,-0.16913,0.36218,-0.14896,-0.55351,0.014711,-3.2,-3.2,-1.3,-2.1,0.004846,0.0069225,0.0031402,0.0060275,0.009602,0.044298,0.04517,-0.08,0.031411,0.35,0.18,0.04,0.02,0.02,-0.01,0.02,-0.03,-0.02,-0.04,0.0014984,-0.0001769,0.0052265,0.0029985,0.0029895,0.0032841,-0.0033058,-3.6,0,-0.0021668,-0.0032841,0,-0.0029542,0,0,0,0,0,-0.015565,0,0,0.010657,0,0.0038095,0.017468,0.010152,0.01917,0.021339,0.010874,0,0,-0.010194,-0.6,-0.13,0.09,0.46,1.33,1.21,1.78,2.5,2.14,0,0.020619,0.042194,0.033207,0.0033027,-0.0028289,0.0033501,0.007326,-0.040039,1.213,-0.1711,1.285,9.1616,1.6919,0.364,-0.5037,1.4386,1.6019,0.0026111
0.0086841,0.0065427,0.0065633,0.0021514,0.017858,0,0.0032816,0.014017,0.016207,0.014415,0.013045,0.0066965,-0.011819,0.032788,0.012451,-0.015151,0.008734,0.0049793,0.031564,7.8,0,0.018,-0.0027428,-0.0013618,-0.1,-1.2,0.056955,-0.076961,-0.019644,0.0016064,-0.037238,0.0022617,0.002849,-0.005931,0.0033944,0.0032714,0.0034732,0.0029881,0.002064,-9.01E-05,-0.00070544,0.0013218,0.0026743,0.0027199,-0.6,0,0.0023355,0.0034161,0.0025703,-0.2,-0.4,-0.071959,0.38143,-0.043655,-0.23097,-0.057035,-0.16135,0.44952,-0.16643,-0.53147,-0.03436,5.2,8.3,4.7,1.5,0.0027586,0.006279,0.0016979,0.0014795,0.0080686,0.0092425,0.014482,0.02,-0.034231,-0.28,0.12,0.18,0.11,0.12,0.11,0.09,0.03,-0.01,-0.01,0.0017659,-0.0018846,0.0067347,0,0.0029806,0.0032733,0.013158,4.4,0.0010002,0,-0.0032949,0.0043197,0.0029542,0,0.0040404,0,0,0,0.0039139,0,0.0042644,0.0035273,0.0044743,-0.0038095,-0.014169,-0.053955,-0.004531,-0.0028832,-0.0050042,-0.0015511,0,0.020285,2.2,0.27,0.55,0.85,1.73,1.58,2.09,2.77,2.41,0.002139,0.040005,0.018399,-0.0528,0.0037612,-0.0028369,0.0099834,0.0072728,-0.022107,0.8383,-0.5965,0.9608,1.3966,0.4952,2.6189,-0.1448,0.3422,1.8181,0.0047593
-0.0086841,-0.0087331,-0.0054689,-0.0075562,-0.022375,-0.0042562,-0.0032816,-0.0075223,-0.001073,-0.027782,-0.014139,0.014356,0.011821,-0.039711,-0.020454,-0.048028,0,-0.0019157,-0.0027115,0.3,2,0.053,0.0031513,0.0017388,-0.2,-0.5,-0.019215,-0.011986,-0.097149,-0.10483,-0.090714,0.00010861,-0.0023736,-0.00015656,-0.020196,0.00084881,0.0007826,0.00094177,0.0018095,0.0016212,0.0049277,8.92E-05,0.001525,0.0016962,-0.5,0,0.00036442,0.0026199,0.00028518,-0.4,1.7,-0.074894,0.45665,-0.21169,-0.26741,0.049849,-0.19552,0.42746,-0.29807,-0.52525,-0.055288,-3.3,-14,1.3,2.9,0,0.0059436,0.00026279,-0.00078298,0.00055038,-0.037928,-0.037908,0.12,-0.038374,-0.18,0.12,0.06,0.1,0.02,0.04,0.03,0,-0.02,0,0.00046987,0.00049852,0.002203,0.0029895,0.0029718,-0.0032733,0,0.8,0.00099917,-0.0021716,0.0032949,0,0,0,0,0.0033168,0.0031496,0,0.0019512,0.0032415,0.0042463,0.010508,0.0044544,0.0076046,-0.015487,-0.04358,-0.010959,-0.011617,-0.0067114,0.00048643,-0.00016573,0.008,2.2,0.57,0.79,1.13,1.93,1.79,2.27,2.93,2.59,0,0.038466,-0.0088126,0.056749,0.0098063,0.0014194,0.0066007,0.0072202,-0.019603,-1.3633,-1.1683,-2.0579,-2.8245,-0.738,-3.9123,2.0451,-1.9497,-1.9939,0.0016717
0.016223,0.013071,0.0098219,0.006481,0.0056408,0.0063763,0.014146,0.016052,0.011735,0.029508,0.017373,-0.0021927,0.0074505,-0.0081314,0.031643,0.010245,0.0086584,0.0050096,0.0068673,-1.7,-1,0.02,0.0064834,0.0038442,-0.3,0.7,-0.12309,-0.03774,0.007261,0,0.013265,0.0058257,0.0090946,-0.0014101,0.028296,0.0057918,0.0090116,0.0012543,0.0034151,0.0033242,0.0049771,0.0042211,0.001903,0.0030459,0.7,0,0.005378,0.0041776,0.004268,0.4,0.2,-0.13782,0.20689,-0.054505,-0.24096,-0.18017,-0.13332,0.44952,-0.057987,-0.47691,-0.067446,0.2,2.4,-0.9,-0.4,0.0034376,0.0076742,-0.0012907,-0.016586,0.0057243,0.016513,0.016711,-0.02,0.016489,0.22,0.01,-0.01,0,-0.04,-0.07,-0.05,0,-0.01,0,0.00093137,0.0012795,0.0035337,0.0029806,0.002963,0.0032733,-0.0032733,-2.4,0.0023275,0.0021716,0.0032841,0.0043011,0.0029455,0,0,0,0.0031397,0.006536,-0.0019512,0,0,-0.02827,0.0044346,0,0.028573,0.08534,0.017297,0.022148,0.0083823,0.0020127,-0.0001105,-0.019106,2.2,0.36,0.56,0.91,1.67,1.52,2.05,2.7,2.37,-0.0014255,0.046091,-0.011168,0.065872,0.0027842,0.0042463,0.0065574,0.0071685,0.087261,1.1859,3.342,1.9341,-0.0386,2.0657,2.0244,-1.3831,2.4401,-0.6176,0.0052146
0.0053509,0.0075449,0.0097264,0.0075075,0.014518,0.0063359,0.012872,0.0010589,0.0021199,0.0010391,0.0085766,0.0087502,-0.0021239,0.0023288,-0.008941,0.02461,-0.0032376,0.0068813,-0.028564,2.2,0,-0.01,-0.00067653,0.0014194,0.1,-1,0.13478,-0.063704,-0.068189,-0.070139,-0.06659,0.0014242,0,-0.0036127,-0.011494,0.0025922,0.0039792,0.00062657,0.0024638,0.0019713,0.0024242,0.0028042,0.0022788,0.0025873,0.2,0,0.0016114,0.002862,0.0019855,0.1,-2.9,-0.016389,0.36568,-0.022302,-0.16743,0.066154,-0.18488,0.32581,-0.1842,-0.50381,-0.03436,-0.5,-1.7,0.8,-1.1,0.0020569,0.0087823,0.0026991,-0.0037234,0.0077638,0.00099637,0,0,-0.0062726,0.48,-0.01,-0.06,-0.22,-0.11,-0.24,-0.21,-0.03,-0.03,-0.03,-9.23E-05,0.00024796,0.00066714,-0.0029806,-0.002963,0,0,2.1,0.0019907,0.0021668,0,0.0042827,0,0.0026076,0.0040242,0.0033058,0.0031299,0,0.0019512,0.0064516,0.0042283,0.02478,0,0.0075472,0.0043243,0.0020429,0.0062978,0.0047506,0.0058261,0.003,-0.00046978,0.0050633,-2.3,-0.13,0.02,0.21,1.08,0.83,1.54,2.19,1.86,-0.00071352,0.017858,-0.0055745,-0.11335,0.0064665,-0.0014134,0.0097562,0.0071175,-0.089063,0.4645,-1.5093,0.3096,-0.0449,1.0299,-0.9693,3.246,-0.5474,0.4846,0.0043361
